ADDRESS,CAMERA ID,VIOLATION DATE,VIOLATIONS,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION
2705 W IRVING PARK,CHI079,03/25/2018,123,1157555.242825448,1926426.21147583,41.953875265,-87.69620408899999,"(41.95387526461699, -87.69620408862693)"
5520 S WESTERN,CHI069,03/25/2018,21,,,,,
2712 W IRVING PARK,CHI080,03/25/2018,24,1157447.913673397,1926504.6367308781,41.954092657,-87.696596502,"(41.954092657149786, -87.6965965016668)"
6523 N WESTERN,CHI051,03/25/2018,27,1159169.4522778809,1943341.864659956,42.000259510999996,-87.689802909,"(42.00025951144952, -87.68980290863908)"
4831 W LAWRENCE AVE,CHI147,03/25/2018,69,1143137.859882784,1931435.232520927,41.967902328,-87.74907897700001,"(41.96790232791309, -87.74907897663441)"
3047 W JACKSON BLVD,CHI122,03/25/2018,14,1155924.803933969,1898487.691160325,41.877242774,-87.702952689,"(41.877242773826396, -87.7029526885659)"
2432 N ASHLAND,CHI092,03/25/2018,14,1165215.788124507,1916401.7542988681,41.926207903000005,-87.668328977,"(41.92620790295943, -87.66832897708693)"
2416 W 103RD ST,CHI154,03/25/2018,3,1161995.609362911,1836307.3126171932,41.706487201,-87.682391059,"(41.70648720051648, -87.68239105927896)"
7422 S JEFFERY,CHI101,03/25/2018,15,1190789.832029907,1856045.6704028682,41.760005505,-87.576312983,"(41.760005504685466, -87.57631298283938)"
115 N OGDEN,CHI077,03/25/2018,40,1166484.9018621591,1900735.4865245381,41.883191521,-87.6641147,"(41.883191521391076, -87.66411469955516)"
5432 W LAWRENCE,CHI103,03/25/2018,8,1139099.594130043,1931391.06349442,41.96785573,-87.76392864399999,"(41.96785573012919, -87.76392864369929)"
6909 S KEDZIE,CHI014,03/25/2018,50,1156276.17519456,1858582.894182457,41.767731869,-87.70273790700001,"(41.76773186901884, -87.70273790708362)"
445 W 127TH,CHI045,03/25/2018,173,1175468.445851752,1820629.228565181,41.663174059,-87.63352045200001,"(41.663174059325534, -87.63352045241697)"
506 S CENTRAL AVE,CHI130,03/25/2018,15,1139100.7382016021,1897035.93011447,41.873581418,-87.76476196799999,"(41.87358141810132, -87.7647619684764)"
4909 N CICERO AVE,CHI149,03/25/2018,243,1143500.84164955,1932251.2467454018,41.970134736,-87.747723797,"(41.970134735816295, -87.7477237971432)"
2080 W PERSHING,CHI005,03/25/2018,8,1163048.143263149,1878842.85060012,41.823188825,-87.677348795,"(41.823188824691925, -87.67734879498818)"
5816 W JACKSON,CHI058,03/25/2018,67,1137564.894528388,1898340.606160034,41.877189405,-87.77036950200001,"(41.87718940463045, -87.7703695017756)"
141 N ASHLAND,CHI075,03/25/2018,2,1165763.976938881,1901213.0568607382,41.884517408,-87.66674834700001,"(41.88451740794813, -87.66674834697315)"
324 S KEDZIE AVE,CHI123,03/25/2018,10,1155057.7681046259,1898246.715441378,41.876598942,-87.706142679,"(41.87659894232968, -87.70614267856668)"
4124 W FOSTER AVE,CHI003,03/25/2018,196,1147852.58857067,1934274.994738347,41.975605302,-87.731669795,"(41.97560530194193, -87.73166979484374)"
5885 N RIDGE AVE,CHI093,03/25/2018,69,1165004.033252215,1939248.3529827842,41.988904472,-87.668455725,"(41.988904472466494, -87.66845572473223)"
1142 W IRVING PARK,CHI095,03/25/2018,95,1167789.528738809,1926747.106564999,41.954540866,-87.65857252100001,"(41.95454086624301, -87.65857252142276)"
6226 W IRVING PARK RD,CHI083,03/25/2018,31,1133995.169966259,1925971.269149065,41.953074826,-87.782825538,"(41.95307482555687, -87.78282553773761)"
3200 S ARCHER AVE,CHI144,03/25/2018,76,1165344.912712872,1883513.8170218568,41.835958018,-87.668790267,"(41.83595801848586, -87.66879026653764)"
1901 E 75TH ST,CHI138,03/25/2018,60,1190192.110150425,1855579.523137741,41.75874077,-87.57851859,"(41.758740770124234, -87.57851859043261)"
5120 N PULASKI,CHI004,03/25/2018,23,1148759.385878875,1933817.5998373618,41.974332655,-87.72834702200001,"(41.97433265461055, -87.72834702238127)"
3655 W JACKSON,CHI008,03/25/2018,25,1151781.484945551,1898394.967222984,41.877070828,-87.718168316,"(41.87707082846323, -87.71816831641307)"
1111 N HUMBOLDT,CHI010,03/25/2018,55,,,,,
3535 E 95TH ST,CHI140,03/25/2018,8,1201486.255858151,1842590.389225195,41.722818321999995,-87.537567465,"(41.722818322421595, -87.53756746533104)"
2928 S HALSTED,CHI117,03/25/2018,19,1171407.142701029,1885330.6176069418,41.840812626,-87.64649261,"(41.84081262592384, -87.64649261049526)"
2443 N ASHLAND,CHI091,03/25/2018,46,1165293.159880782,1916479.2217672332,41.926418831,-87.668042465,"(41.926418831263994, -87.66804246498943)"
4123 N CENTRAL AVE,CHI049,03/25/2018,13,1138310.38101538,1926965.395448081,41.955725645,-87.76693812299999,"(41.95572564479322, -87.76693812345056)"
450 N COLUMBUS DR,CHI125,03/25/2018,5,1178351.216208364,1903356.801857411,41.890122353,-87.620461395,"(41.890122352505166, -87.62046139513696)"
8318 S ASHLAND AVE,CHI169,03/25/2018,62,1167083.227060742,1849460.261274806,41.742473855,-87.66338548,"(41.74247385456547, -87.66338547998558)"
5330 S COTTAGE GROVE,CHI013,03/25/2018,75,1182452.725004514,1869711.7935478268,41.797703886,-87.606444779,"(41.79770388561477, -87.60644477865196)"
4053 W NORTH AVE,CHI159,03/25/2018,16,1148866.623755592,1910281.53833667,41.909745674,-87.728563295,"(41.90974567444195, -87.72856329512945)"
1315 W GARFIELD BLVD,CHI121,03/25/2018,43,1168444.530011629,1868118.434806125,41.793645091,-87.65786076399999,"(41.793645091444645, -87.6578607639445)"
3450 W 71ST,CHI015,03/25/2018,19,1154377.983623192,1857351.590718894,41.764390956999996,-87.70972842,"(41.76439095689881, -87.70972841983624)"
8345 S ASHLAND AVE,CHI168,03/25/2018,36,1167170.493634396,1849194.116924465,41.741741651,-87.663073329,"(41.741741651401504, -87.66307332925098)"
140 N ASHLAND,CHI076,03/25/2018,23,1165683.996995108,1901211.265605895,41.884514197,-87.667042094,"(41.88451419700416, -87.66704209415728)"
62 E 95TH,CHI036,03/25/2018,18,1178615.953706068,1842047.62197816,41.721878498,-87.621354328,"(41.72187849819265, -87.62135432849777)"
4620 W BELMONT AVE,CHI086,03/25/2018,6,1144830.583591838,1920910.0131940308,41.938988391,-87.74312142299999,"(41.938988390759555, -87.74312142256439)"
4429 N BROADWAY,CHI096,03/25/2018,1,1168597.252171523,1929689.1863076459,41.962596549000004,-87.655517675,"(41.962596548691735, -87.65551767517252)"
6247 W FULLERTON,CHI039,03/25/2018,7,1134158.281732405,1915236.510832825,41.923614583,-87.78247949,"(41.9236145831186, -87.78247948955652)"
3843 S WESTERN,CHI007,03/25/2018,60,1161037.665305821,1878964.2913163768,41.823563957,-87.684721126,"(41.82356395744577, -87.68472112618639)"
5471 W HIGGINS,CHI102,03/25/2018,19,1139071.529638349,1931897.937514376,41.969247149,-87.76401945100001,"(41.96924714863934, -87.76401945149458)"
5420 S RACINE AVE,CHI118,03/25/2018,8,1169208.608674489,1868739.4702261281,41.795332775,-87.65504097899999,"(41.795332774848234, -87.65504097855228)"
1334 W GARFIELD BLVD,CHI119,03/25/2018,83,1168211.288538348,1868328.4656455282,41.794226466,-87.658709999,"(41.79422646635146, -87.65870999891658)"
3646 W MADISON,CHI009,03/25/2018,31,1151844.874455435,1899804.7533277469,41.880938186,-87.71789844899999,"(41.88093818643283, -87.71789844857646)"
2513 W 55TH,CHI070,03/25/2018,29,1160431.7488699341,1868077.6747288718,41.793702249,-87.687244272,"(41.79370224937009, -87.68724427195639)"
10318 S INDIANAPOLIS,CHI120,03/25/2018,143,1203645.368140905,1837056.144574041,41.707576903,-87.529848261,"(41.70757690291348, -87.52984826112849)"
6818 S KEDZIE,CHI018,03/25/2018,49,1156183.4762995,1859144.993983757,41.769276221,-87.703062595,"(41.769276221338444, -87.70306259506)"
2912 W ROOSEVELT,CHI020,03/25/2018,46,1157040.212662274,1894612.12813304,41.866585283,-87.698962375,"(41.86658528313424, -87.69896237494204)"
2448 N CLYBOURN AVE,CHI090,03/25/2018,14,1164505.928359546,1916376.3768098159,41.926153343,-87.67093808700001,"(41.926153342916486, -87.67093808722792)"
9618 S EWING AVE,CHI142,03/25/2018,22,1202074.876819482,1841844.576675849,41.720756806,-87.53543678700001,"(41.72075680558273, -87.53543678735923)"
5454 W IRVING PARK,CHI050,03/25/2018,43,1139042.659337997,1926097.062423206,41.953329545,-87.764267264,"(41.95332954454448, -87.76426726425451)"
6250 W FULLERTON,CHI040,03/25/2018,16,1134113.48240834,1915315.343641525,41.923831699000004,-87.78264224200001,"(41.92383169923362, -87.78264224184598)"
3542 E 95TH ST,CHI141,03/25/2018,4,1201629.279994198,1842674.179369794,41.72304462,-87.53704075799999,"(41.72304461975978, -87.5370407583455)"
2900 W OGDEN,CHI021,03/25/2018,129,1157135.919535262,1892361.67589724,41.860407864,-87.69867209899999,"(41.86040786445197, -87.69867209877323)"
3100 W AUGUSTA,CHI011,03/25/2018,21,1155438.362612354,1906531.350675229,41.899325141,-87.704522346,"(41.89932514072566, -87.70452234551168)"
536 E MORGAN DR,CHI029,03/25/2018,115,1180984.6568148679,1868164.7664332332,41.793492646,-87.61187597,"(41.793492645896656, -87.6118759701359)"
2917 W ROOSEVELT,CHI019,03/25/2018,45,1156991.618473341,1894531.138408719,41.866364024,-87.69914296600001,"(41.866364024167034, -87.69914296647906)"
4436 N WESTERN,CHI094,03/25/2018,34,1159528.872859255,1929555.5505854841,41.96242185,-87.688862275,"(41.9624218495406, -87.68886227502836)"
449 N COLUMBUS DR,CHI124,03/25/2018,5,1178428.35425324,1903326.613409231,41.890037755,-87.620179034,"(41.89003775504898, -87.62017903427099)"
2417 W 103RD ST,CHI165,03/25/2018,1,1161996.101263966,1836227.314129496,41.706267661,-87.682391472,"(41.70626766073214, -87.68239147238012)"
140 N ASHLAND,CHI076,03/26/2018,10,1165683.996995108,1901211.265605895,41.884514197,-87.667042094,"(41.88451419700416, -87.66704209415728)"
1507 W 83rd ST,CHI170,03/26/2018,2,1167695.170326354,1849654.2292216541,41.742993035,-87.66113776,"(41.742993034938884, -87.66113775973551)"
3843 S WESTERN,CHI007,03/26/2018,74,1161037.665305821,1878964.2913163768,41.823563957,-87.684721126,"(41.82356395744577, -87.68472112618639)"
2705 W IRVING PARK,CHI079,03/26/2018,92,1157555.242825448,1926426.21147583,41.953875265,-87.69620408899999,"(41.95387526461699, -87.69620408862693)"
5529 S WESTERN,CHI068,03/26/2018,11,,,,,
5432 W LAWRENCE,CHI103,03/26/2018,5,1139099.594130043,1931391.06349442,41.96785573,-87.76392864399999,"(41.96785573012919, -87.76392864369929)"
2712 W IRVING PARK,CHI080,03/26/2018,8,1157447.913673397,1926504.6367308781,41.954092657,-87.696596502,"(41.954092657149786, -87.6965965016668)"
1315 W GARFIELD BLVD,CHI121,03/26/2018,41,1168444.530011629,1868118.434806125,41.793645091,-87.65786076399999,"(41.793645091444645, -87.6578607639445)"
5885 N RIDGE AVE,CHI093,03/26/2018,26,1165004.033252215,1939248.3529827842,41.988904472,-87.668455725,"(41.988904472466494, -87.66845572473223)"
2912 W ROOSEVELT,CHI020,03/26/2018,27,1157040.212662274,1894612.12813304,41.866585283,-87.698962375,"(41.86658528313424, -87.69896237494204)"
3047 W JACKSON BLVD,CHI122,03/26/2018,15,1155924.803933969,1898487.691160325,41.877242774,-87.702952689,"(41.877242773826396, -87.7029526885659)"
8318 S ASHLAND AVE,CHI169,03/26/2018,28,1167083.227060742,1849460.261274806,41.742473855,-87.66338548,"(41.74247385456547, -87.66338547998558)"
4620 W BELMONT AVE,CHI086,03/26/2018,2,1144830.583591838,1920910.0131940308,41.938988391,-87.74312142299999,"(41.938988390759555, -87.74312142256439)"
4432 N LINCOLN,CHI056,03/26/2018,2,1160697.51043315,1929507.413867631,41.96226556,-87.684566996,"(41.96226556022151, -87.68456699562915)"
4436 N WESTERN,CHI094,03/26/2018,22,1159528.872859255,1929555.5505854841,41.96242185,-87.688862275,"(41.9624218495406, -87.68886227502836)"
324 E ILLINOIS ST,CHI126,03/26/2018,1,1178721.705071304,1903728.729069971,41.891134484,-87.61908944,"(41.89113448402406, -87.61908943995478)"
450 N COLUMBUS DR,CHI125,03/26/2018,4,1178351.216208364,1903356.801857411,41.890122353,-87.620461395,"(41.890122352505166, -87.62046139513696)"
6523 N WESTERN,CHI051,03/26/2018,31,1159169.4522778809,1943341.864659956,42.000259510999996,-87.689802909,"(42.00025951144952, -87.68980290863908)"
2928 S HALSTED,CHI117,03/26/2018,4,1171407.142701029,1885330.6176069418,41.840812626,-87.64649261,"(41.84081262592384, -87.64649261049526)"
1142 W IRVING PARK,CHI095,03/26/2018,68,1167789.528738809,1926747.106564999,41.954540866,-87.65857252100001,"(41.95454086624301, -87.65857252142276)"
536 E MORGAN DR,CHI029,03/26/2018,68,1180984.6568148679,1868164.7664332332,41.793492646,-87.61187597,"(41.793492645896656, -87.6118759701359)"
3212 W 55TH ST,CHI167,03/26/2018,1,1155816.394779406,1868011.518813136,41.793614646,-87.704170355,"(41.793614646148406, -87.7041703550325)"
4124 W FOSTER AVE,CHI003,03/26/2018,88,1147852.58857067,1934274.994738347,41.975605302,-87.731669795,"(41.97560530194193, -87.73166979484374)"
2513 W 55TH,CHI070,03/26/2018,13,1160431.7488699341,1868077.6747288718,41.793702249,-87.687244272,"(41.79370224937009, -87.68724427195639)"
19 W CHICAGO AVE,CHI133,03/26/2018,10,1176000.008484107,1905682.004927479,41.896556106999995,-87.629025904,"(41.89655610710888, -87.62902590382873)"
515 S CENTRAL AVE,CHI057,03/26/2018,3,1139183.475728338,1896944.5811828282,41.87332924,-87.764460415,"(41.873329240103914, -87.76446041521123)"
9618 S EWING AVE,CHI142,03/26/2018,26,1202074.876819482,1841844.576675849,41.720756806,-87.53543678700001,"(41.72075680558273, -87.53543678735923)"
4433 N WESTERN,CHI055,03/26/2018,16,1159610.1416344391,1929516.781948006,41.962313789,-87.688564554,"(41.96231378868856, -87.68856455418805)"
1754 N PULASKI RD,CHI157,03/26/2018,7,1149394.77705002,1911607.800369421,41.913374831,-87.7265886,"(41.91337483050126, -87.72658859994081)"
4909 N CICERO AVE,CHI149,03/26/2018,169,1143500.84164955,1932251.2467454018,41.970134736,-87.747723797,"(41.970134735816295, -87.7477237971432)"
4123 N CENTRAL AVE,CHI049,03/26/2018,11,1138310.38101538,1926965.395448081,41.955725645,-87.76693812299999,"(41.95572564479322, -87.76693812345056)"
2080 W PERSHING,CHI005,03/26/2018,2,1163048.143263149,1878842.85060012,41.823188825,-87.677348795,"(41.823188824691925, -87.67734879498818)"
4042 W NORTH AVE,CHI161,03/26/2018,6,1149005.647148129,1910365.1508732382,41.909972425,-87.72805041,"(41.90997242450237, -87.72805040969816)"
8345 S ASHLAND AVE,CHI168,03/26/2018,13,1167170.493634396,1849194.116924465,41.741741651,-87.663073329,"(41.741741651401504, -87.66307332925098)"
6226 W IRVING PARK RD,CHI083,03/26/2018,36,1133995.169966259,1925971.269149065,41.953074826,-87.782825538,"(41.95307482555687, -87.78282553773761)"
5816 W JACKSON,CHI058,03/26/2018,65,1137564.894528388,1898340.606160034,41.877189405,-87.77036950200001,"(41.87718940463045, -87.7703695017756)"
4053 W NORTH AVE,CHI159,03/26/2018,8,1148866.623755592,1910281.53833667,41.909745674,-87.728563295,"(41.90974567444195, -87.72856329512945)"
3542 E 95TH ST,CHI141,03/26/2018,2,1201629.279994198,1842674.179369794,41.72304462,-87.53704075799999,"(41.72304461975978, -87.5370407583455)"
2448 N CLYBOURN AVE,CHI090,03/26/2018,6,1164505.928359546,1916376.3768098159,41.926153343,-87.67093808700001,"(41.926153342916486, -87.67093808722792)"
4429 N BROADWAY,CHI096,03/26/2018,1,1168597.252171523,1929689.1863076459,41.962596549000004,-87.655517675,"(41.962596548691735, -87.65551767517252)"
4843 W FULLERTON,CHI044,03/26/2018,31,1143534.1060429842,1915477.8245049168,41.92410633,-87.74802266399999,"(41.92410632982652, -87.74802266359677)"
5471 W HIGGINS,CHI102,03/26/2018,30,1139071.529638349,1931897.937514376,41.969247149,-87.76401945100001,"(41.96924714863934, -87.76401945149458)"
2432 N ASHLAND,CHI092,03/26/2018,6,1165215.788124507,1916401.7542988681,41.926207903000005,-87.668328977,"(41.92620790295943, -87.66832897708693)"
2443 N ASHLAND,CHI091,03/26/2018,42,1165293.159880782,1916479.2217672332,41.926418831,-87.668042465,"(41.926418831263994, -87.66804246498943)"
1901 E 75TH ST,CHI138,03/26/2018,29,1190192.110150425,1855579.523137741,41.75874077,-87.57851859,"(41.758740770124234, -87.57851859043261)"
5330 S COTTAGE GROVE,CHI013,03/26/2018,39,1182452.725004514,1869711.7935478268,41.797703886,-87.606444779,"(41.79770388561477, -87.60644477865196)"
3100 W AUGUSTA,CHI011,03/26/2018,17,1155438.362612354,1906531.350675229,41.899325141,-87.704522346,"(41.89932514072566, -87.70452234551168)"
2900 W OGDEN,CHI021,03/26/2018,92,1157135.919535262,1892361.67589724,41.860407864,-87.69867209899999,"(41.86040786445197, -87.69867209877323)"
4831 W LAWRENCE AVE,CHI147,03/26/2018,40,1143137.859882784,1931435.232520927,41.967902328,-87.74907897700001,"(41.96790232791309, -87.74907897663441)"
3535 E 95TH ST,CHI140,03/26/2018,4,1201486.255858151,1842590.389225195,41.722818321999995,-87.537567465,"(41.722818322421595, -87.53756746533104)"
14 W CHICAGO AVE,CHI139,03/26/2018,4,1176065.949659871,1905763.820506745,41.896779126999995,-87.628781249,"(41.89677912747405, -87.6287812485988)"
5420 S RACINE AVE,CHI118,03/26/2018,4,1169208.608674489,1868739.4702261281,41.795332775,-87.65504097899999,"(41.795332774848234, -87.65504097855228)"
7739 S WESTERN,CHI064,03/26/2018,24,,,,,
6247 W FULLERTON,CHI039,03/26/2018,6,1134158.281732405,1915236.510832825,41.923614583,-87.78247949,"(41.9236145831186, -87.78247948955652)"
3450 W 71ST,CHI015,03/26/2018,10,1154377.983623192,1857351.590718894,41.764390956999996,-87.70972842,"(41.76439095689881, -87.70972841983624)"
449 N COLUMBUS DR,CHI124,03/26/2018,2,1178428.35425324,1903326.613409231,41.890037755,-87.620179034,"(41.89003775504898, -87.62017903427099)"
5532 S KEDZIE AVE,CHI164,03/26/2018,9,1155954.012564287,1867613.622315444,41.792519997,-87.70367640299999,"(41.79251999694851, -87.70367640326066)"
141 N ASHLAND,CHI075,03/26/2018,2,1165763.976938881,1901213.0568607382,41.884517408,-87.66674834700001,"(41.88451740794813, -87.66674834697315)"
7422 S JEFFERY,CHI101,03/26/2018,12,1190789.832029907,1856045.6704028682,41.760005505,-87.576312983,"(41.760005504685466, -87.57631298283938)"
3646 W MADISON,CHI009,03/26/2018,33,1151844.874455435,1899804.7533277469,41.880938186,-87.71789844899999,"(41.88093818643283, -87.71789844857646)"
2603 W 79TH,CHI066,03/26/2018,1,1160350.070879175,1852097.8260689732,41.74985294,-87.687983475,"(41.749852940263196, -87.68798347502599)"
2550 W 79TH,CHI067,03/26/2018,7,1160502.556225173,1852230.0317325331,41.750212593,-87.68742106299999,"(41.75021259302275, -87.6874210628529)"
1111 N HUMBOLDT,CHI010,03/26/2018,43,,,,,
4446 N BROADWAY,CHI097,03/26/2018,2,1168458.604334415,1929791.618716743,41.962880635,-87.65602445,"(41.96288063517309, -87.6560244499908)"
115 N OGDEN,CHI077,03/26/2018,21,1166484.9018621591,1900735.4865245381,41.883191521,-87.6641147,"(41.883191521391076, -87.66411469955516)"
3200 S ARCHER AVE,CHI144,03/26/2018,59,1165344.912712872,1883513.8170218568,41.835958018,-87.668790267,"(41.83595801848586, -87.66879026653764)"
62 E 95TH,CHI036,03/26/2018,5,1178615.953706068,1842047.62197816,41.721878498,-87.621354328,"(41.72187849819265, -87.62135432849777)"
6818 S KEDZIE,CHI018,03/26/2018,39,1156183.4762995,1859144.993983757,41.769276221,-87.703062595,"(41.769276221338444, -87.70306259506)"
1334 W GARFIELD BLVD,CHI119,03/26/2018,55,1168211.288538348,1868328.4656455282,41.794226466,-87.658709999,"(41.79422646635146, -87.65870999891658)"
10318 S INDIANAPOLIS,CHI120,03/26/2018,130,1203645.368140905,1837056.144574041,41.707576903,-87.529848261,"(41.70757690291348, -87.52984826112849)"
3655 W JACKSON,CHI008,03/26/2018,19,1151781.484945551,1898394.967222984,41.877070828,-87.718168316,"(41.87707082846323, -87.71816831641307)"
